Location;XYZCOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
F-20-21;Z;"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5";"YKQY4X;9.5"
O-10-11;Z;"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0";"ZX6MUV;10.0"
Q-09-13;Z;"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5";"O9YFO8;11.5"
E-17-22;Z;"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0";"6M2FJM;5.0"
B-15-11;Z;"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0";"M67GNC;7.0"
B-16-12;Z;"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0";"4SD17H;11.0"
P-13-22;Z;"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0";"2OAVPY;13.0"
P-14-21;Z;"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0";"6NDM0O;12.0"
E-18-23;Z;"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0";"KZ5VR3;11.0"
G-19-12;Z;"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0";"EQQBND;8.0"
Q-09-23;Z;"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0";"KZ5VR3;12.0"
O-10-21;Z;"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5";"05W6TK;5.5"
D-18-12;Z;"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5";"ULG3QT;8.5"
D-17-11;Z;"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5";"0LNUOV;7.5"
B-15-21;Z;"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0";"O7TSVL;9.0"
B-16-22;Z;"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0";"ADT9MG;8.0"
Q-13-11;Z;"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0";"HA0BOB;12.0"
O-14-13;Z;"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0";"X31OGS;12.0"
G-19-22;Z;"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0";"HI2X6U;13.0"
P-10-12;Z;"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0";"IPGA7X;9.0"
P-09-11;Z;"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0";"T3NVTG;8.0"
D-17-21;Z;"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0";"CD1NU9;14.0"
F-19-11;Z;"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5";"JCNON3;10.5"
D-18-22;Z;"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5";"ADT9MG;9.5"
A-16-11;Z;"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0";"LXJQVG;14.0"
C-15-13;Z;"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0";"U95NWB;5.0"
O-14-23;Z;"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5";"6NDM0O;9.5"
Q-13-21;Z;"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5";"SWN7AU;10.5"
F-20-12;Z;"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0";"J2URNJ;12.0"
P-10-22;Z;"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5";"V6K6JX;12.5"
P-09-21;Z;"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0";"O7TSVL;7.0"
E-17-13;Z;"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0";"69L9MX;13.0"
A-16-21;Z;"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5";"LXJQVG;6.5"
C-18-11;Z;"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0";"WH1BJI;14.0"
C-15-23;Z;"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5";"XPZSZ1;8.5"
P-14-12;Z;"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0";"MLV9BR;10.0"
P-13-13;Z;"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0";"N6JU7C;11.0"
F-19-21;Z;"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5";"SSQFQA;9.5"
F-20-22;Z;"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0";"APQKWK;11.0"
Q-09-12;Z;"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0";"UDF17E;9.0"
C-18-21;Z;"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5";"JUUL5B;10.5"
E-17-23;Z;"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5";"2Z7ZEP;10.5"
E-20-11;Z;"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0";"NJVZEL;13.0"
B-15-12;Z;"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5";"YE890X;8.5"
B-16-13;Z;"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0";"6M2FJM;6.0"
P-13-23;Z;"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0";"2Z7ZEP;8.0"
P-14-22;Z;"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0";"9FWH2G;5.0"
G-19-13;Z;"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0";"IYV9SV;13.0"
O-08-13;Z;"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5";"ADT9MG;10.5"
Q-09-22;Z;"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0";"O7AXAK;13.0"
D-17-12;Z;"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0";"YF0X2Z;11.0"
D-18-13;Z;"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5";"HOUGRO;12.5"
B-15-22;Z;"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0";"2Z7ZEP;11.0"
B-16-23;Z;"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5";"DNLEH7;9.5"
Q-13-12;Z;"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0";"EBKM6C;11.0"
Q-14-11;Z;"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0";"O9YFO8;5.0"
E-20-21;Z;"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0";"ADT9MG;12.0"
G-19-23;Z;"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0";"U8203G;12.0"
O-08-23;Z;"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0";"9KHDG3;12.0"
P-10-11;Z;"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0";"4SD17H;10.0"
D-17-22;Z;"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0";"02MRUH;10.0"
D-18-23;Z;"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0";"2T1DJM;5.0"
