Location;ABCCOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
J-04-23;B;"K3YA1X;15.5";"EUMBM7;12.0";"8490FLX;10.0";"6300VTAG;11.5";"HI2X6U;13.5";"D8AMD3;13.0";"2700GT;4.5";"ZX6MUV;14.0";"0SJH1Z;10.5";"X31OGS;9.5";"D8AMD3;14.0";"O7AXAK;12.0";"M8W7TS;11.0";"HOUJQN;11.5";"8490FLX;16.0";"FJ25W1;4.0";"JCNON3;15.5";"DNLEH7;15.0"
J-06-23;B;"IYXV3Z;6.0";"A7MDBC;15.5";"541SP;11.0";"HI2X6U;12.5";"BLJLMQ;12.0";"8490FLX;6.0";"ZX6MUV;9.5";"X31OGS;15.0";"Y813MQ;10.0";"UNPPMJ;6.5";"84ABYS;12.5";"QVFB0Q;11.0";"HLOISD;7.5";"4SD17H;6.0";"8490FLX;6.5";"ZX6MUV;16.0";"D8AMD3;13.0";"F29V5I;9.5"
J-08-23;B;"6300VTAG;8.0";"TOENMT;5.5";"J2URNJ;7.5";"5P2MVG;4.5";"JCNON3;11.0";"JCNON3;5.0";"F29V5I;8.0";"ZX6MUV;7.5";"EUMBM7;16.0";"Y813MQ;7.5";"YE890X;4.5";"U8203G;4.0";"AB9XBU;8.5";"TAHFOD;5.0";"2700GT;10.5";"9820DLX;14.5";"K3YA1X;6.0";"4SD17H;12.5"
J-10-23;B;"TNZ1OO;9.0";"BLJLMQ;15.0";"Z26SRT;13.5";"HA0BOB;6.5";"5P2MVG;4.5";"FJ25W1;5.5";"YF0X2Z;5.5";"8490FLX;11.5";"IYXV3Z;6.0";"HOUJQN;9.0";"UU4A1K;4.0";"YF0X2Z;10.5";"3LQL9L;13.0";"XFQ9CP;13.0";"YF0X2Z;9.0";"XFQ9CP;8.0";"V6K6JX;15.5";"JUUL5B;14.0"
K-01-23;B;"HOUJQN;9.5";"TOENMT;6.5";"70EPUK;6.5";"8490FLX;4.5";"JCNON3;15.0";"EQQBND;13.0";"KZ5VR3;5.5";"O7AXAK;13.0";"TNZ1OO;4.5";"UNPPMJ;13.5";"9920DLX;16.0";"QTMT7N;8.5";"32ZKOX;14.5";"4SD17H;16.0";"XFQ9CP;14.0";"JUUL5B;15.0";"JCNON3;11.5";"HOUGRO;8.0"
K-02-23;B;"FJ25W1;15.5";"EUMBM7;14.0";"9920DLX;12.0";"BLJLMQ;12.5";"8490FLX;11.0";"TAHFOD;13.0";"HLOISD;12.5";"ULG3QT;7.0";"HI2X6U;10.5";"1ENECA;7.0";"JCNON3;13.5";"HOUJQN;16.0";"YKQY4X;14.0";"ULG3QT;7.0";"U8203G;13.5";"HOUJQN;15.0";"8490FLX;12.5";"JUUL5B;10.5"
K-03-23;B;"6300VTAG;4.0";"AX7BJ8;12.0";"8490FLX;14.0";"JCNON3;12.5";"NISP6K;11.0";"TNZ1OO;7.5";"TAHFOD;12.0";"J3FI7N;4.0";"1D2ILZ;12.0";"T3NVTG;13.0";"XFQ9CP;5.5";"ULG3QT;13.5";"HA0BOB;16.0";"2LPO6D;5.0";"5HQR89;12.0";"Y813MQ;9.5";"NISP6K;11.5";"9KHDG3;11.0"
K-04-23;B;"4SD17H;9.5";"PZUF7K;8.5";"HOUJQN;13.0";"K3YA1X;5.5";"9820DLX;11.0";"2700GT;13.0";"2LPO6D;12.0";"D8AMD3;8.5";"YE890X;14.0";"YE890X;12.0";"TNZ1OO;5.5";"UU4A1K;16.0";"XFQ9CP;12.0";"9KHDG3;16.0";"ZGYCSW;15.5";"TNZ1OO;7.0";"M8W7TS;9.0";"UU4A1K;5.0"
K-05-23;A;"D05ZS7;15.0";"KUFVRI;16.0";"7BU1V7;14.0";"Z8KPP8;5.0";"JHSQHS;8.5";"KTDZY0;15.5";"AKP0A7;5.0";"TBCCF7;7.0";"SSQFQA;10.5";"B24J86;7.0";"69L9MX;6.5";"WRRW1W;5.0";"1JT1XB;14.0";"Q50W5L;6.0";"TBCCF7;15.0";"I1KDJ0;11.5";"6M2FJM;13.0";"10090TO;14.5"
K-06-23;A;"ZRCYSH;7.0";"69L9MX;9.0";"ZRCYSH;9.5";"10090TO;13.0";"AHR20O;9.0";"750FW;9.0";"JHSQHS;12.5";"I1KDJ0;11.5";"300FW;11.5";"UHYJ3A;10.0";"8D9SAW;5.5";"TB6WIP;9.0";"I2B1FH;7.5";"TBCCF7;4.0";"8N10W9;9.0";"KUFVRI;8.5";"5MNTT7;10.5";"SSQFQA;10.0"
K-07-23;A;"IA7X1P;15.0";"KTDZY0;9.5";"300FW;12.0";"I2B1FH;9.0";"UHYJ3A;14.0";"WGHG3L;4.5";"LXJQVG;12.0";"Q50W5L;15.5";"RAUDQ6;8.5";"KUFVRI;7.5";"CD1NU9;13.5";"56TC1Z;10.0";"I2B1FH;9.0";"XUZJ74;8.0";"U95NWB;11.5";"05W6TK;11.5";"JHSQHS;5.0";"6M2FJM;5.0"
K-08-23;A;"05W6TK;5.0";"I1KDJ0;8.0";"6M2FJM;8.0";"V7JUQL;7.5";"2T1DJM;6.5";"TB6WIP;15.0";"14010TO;14.0";"U95NWB;13.0";"5MNTT7;7.5";"TBCCF7;5.5";"CD1NU9;15.0";"I1KDJ0;12.5";"JHSQHS;9.5";"XUZJ74;16.0";"ZRCYSH;12.5";"B24J86;15.0";"B24J86;8.0";"IA7X1P;7.0"
K-09-23;A;"300FW;7.5";"1JT1XB;4.0";"LXJQVG;5.0";"TBCCF7;6.0";"DGAONE;9.5";"7BU1V7;5.5";"602SP2AG;4.5";"10090TO;11.5";"8D9SAW;8.0";"JEGRCL;13.0";"DGAONE;14.0";"O9YFO8;6.0";"WGHG3L;8.0";"AHR20O;10.5";"WRRW1W;11.5";"Z8KPP8;11.0";"8N10W9;15.0";"SSQFQA;11.5"
K-10-23;A;"7BU1V7;16.0";"G8ASPE;12.5";"WRRW1W;6.5";"B24J86;12.0";"I1X92B;9.5";"DGAONE;7.0";"8N10W9;4.5";"7BU1V7;11.5";"602SP2AG;10.5";"LXJQVG;6.0";"6M2FJM;16.0";"KTDZY0;11.0";"10090TO;10.0";"W25EZN;15.5";"B24J86;15.0";"TNAHD4;12.5";"SSQFQA;6.5";"ZRCYSH;6.5"
L-01-23;A;"V7JUQL;16.0";"TBCCF7;12.0";"Z8KPP8;7.5";"XUZJ74;5.0";"7BU1V7;10.5";"10090TO;9.5";"WGHG3L;6.5";"9FWH2G;15.5";"8D9SAW;15.0";"56TC1Z;12.0";"U95NWB;14.0";"U95NWB;8.5";"W25EZN;13.5";"9FWH2G;7.5";"ZRCYSH;14.5";"05W6TK;11.5";"I2B1FH;5.0";"O9YFO8;12.5"
L-03-23;A;"UHYJ3A;10.5";"5003DD;16.0";"D05ZS7;16.0";"69L9MX;10.0";"14010TO;8.0";"WGHG3L;7.0";"XUZJ74;11.0";"W25EZN;14.0";"W25EZN;14.0";"I1X92B;6.5";"V7JUQL;8.5";"DGAONE;4.0";"I1X92B;7.0";"I1X92B;4.5";"RAUDQ6;7.0";"5003DD;4.5";"G8ASPE;4.0";"JEGRCL;9.0"
L-05-23;A;"W25EZN;15.5";"ZRCYSH;4.5";"D05ZS7;14.5";"7BU1V7;15.5";"LXJQVG;13.0";"300FW;11.0";"Q50W5L;9.0";"6M2FJM;13.5";"SSQFQA;8.5";"IA7X1P;13.5";"I1KDJ0;13.0";"Q50W5L;9.5";"O9YFO8;11.0";"LXJQVG;5.5";"Q50W5L;4.0";"5MNTT7;13.5";"LXJQVG;9.0";"I2B1FH;5.0"
L-07-23;A;"XUZJ74;15.0";"IA7X1P;9.0";"AHR20O;5.5";"XUZJ74;10.5";"Z8KPP8;8.5";"5MNTT7;8.5";"300FW;8.0";"RAUDQ6;5.0";"V7JUQL;5.5";"56TC1Z;6.5";"14010TO;8.5";"5MNTT7;7.5";"KUFVRI;6.5";"69L9MX;7.0";"U95NWB;15.0";"JEGRCL;11.0";"7BU1V7;8.0";"DGAONE;11.5"
L-09-23;A;"KUFVRI;15.0";"05W6TK;16.0";"300FW;11.5";"602SP2AG;7.5";"RAUDQ6;13.5";"56TC1Z;6.5";"56TC1Z;16.0";"300FW;15.0";"14010TO;14.0";"602SP2AG;15.0";"8N10W9;8.0";"I1X92B;15.5";"8N10W9;10.0";"5003DD;14.5";"750FW;9.0";"WRRW1W;9.5";"602SP2AG;6.5";"U95NWB;6.5"
L-02-11;A;"TBCCF7;9.0";"V7JUQL;15.5";"750FW;4.5";"14010TO;5.5";"WGHG3L;14.5";"10090TO;15.5";"TBCCF7;13.5";"RAUDQ6;6.5";"602SP2AG;7.0";"I2B1FH;11.5";"5003DD;6.0";"TBCCF7;16.0";"69L9MX;4.5";"JEGRCL;6.0";"8N10W9;14.0";"14010TO;11.0";"10090TO;12.5";"AHR20O;6.5"
L-04-11;A;"Z8KPP8;15.5";"9FWH2G;4.0";"W25EZN;10.0";"6M2FJM;7.0";"U95NWB;5.0";"TB6WIP;15.0";"69L9MX;10.5";"W25EZN;8.0";"10090TO;14.5";"TNAHD4;12.5";"69L9MX;4.5";"5003DD;8.5";"602SP2AG;12.0";"CD1NU9;15.5";"8D9SAW;5.5";"TNAHD4;12.0";"7BU1V7;8.5";"IA7X1P;9.5"
L-06-11;A;"6M2FJM;8.5";"8N10W9;13.0";"I1X92B;8.5";"LXJQVG;14.0";"DGAONE;13.5";"602SP2AG;16.0";"602SP2AG;10.5";"I1X92B;16.0";"CD1NU9;5.0";"9FWH2G;13.5";"10090TO;10.0";"69L9MX;4.5";"5MNTT7;4.5";"5003DD;11.5";"I1KDJ0;5.5";"Q50W5L;7.5";"TBCCF7;8.5";"JEGRCL;10.0"
L-08-11;A;"10090TO;5.0";"IA7X1P;8.0";"JEGRCL;15.0";"10090TO;12.0";"D05ZS7;5.5";"300FW;5.0";"G8ASPE;12.5";"56TC1Z;15.5";"8D9SAW;14.5";"JHSQHS;4.5";"6M2FJM;15.0";"V7JUQL;11.0";"69L9MX;5.0";"V7JUQL;12.5";"AKP0A7;13.5";"2T1DJM;6.5";"Q50W5L;15.0";"5003DD;12.0"
L-10-11;A;"DGAONE;11.0";"D05ZS7;5.0";"56TC1Z;15.5";"300FW;12.5";"U95NWB;8.0";"WGHG3L;7.0";"300FW;4.0";"69L9MX;6.0";"2T1DJM;11.0";"8D9SAW;5.0";"XUZJ74;5.0";"69L9MX;13.5";"W25EZN;11.5";"B24J86;15.5";"RAUDQ6;5.5";"10090TO;6.0";"1JT1XB;15.0";"14010TO;14.0"
M-01-11;A;"8N10W9;15.5";"8N10W9;12.5";"AKP0A7;4.5";"56TC1Z;6.5";"Q50W5L;9.0";"05W6TK;14.5";"8D9SAW;4.5";"O9YFO8;5.5";"56TC1Z;15.5";"8D9SAW;12.0";"56TC1Z;15.0";"I2B1FH;15.5";"56TC1Z;8.0";"WRRW1W;6.0";"56TC1Z;11.5";"JEGRCL;15.5";"JEGRCL;16.0";"602SP2AG;10.0"
M-02-11;A;"ZRCYSH;16.0";"10090TO;4.0";"KUFVRI;12.5";"ZRCYSH;16.0";"69L9MX;12.5";"XUZJ74;13.5";"Z8KPP8;9.0";"O9YFO8;13.0";"U95NWB;11.5";"5003DD;11.0";"WRRW1W;9.5";"LXJQVG;4.0";"5003DD;16.0";"Q50W5L;7.5";"UHYJ3A;6.0";"DGAONE;16.0";"10090TO;12.0";"Z8KPP8;10.0"
M-03-11;A;"U95NWB;10.0";"69L9MX;7.0";"602SP2AG;11.5";"56TC1Z;4.0";"U95NWB;9.5";"LXJQVG;7.0";"602SP2AG;4.0";"14010TO;11.5";"WRRW1W;13.0";"JEGRCL;9.5";"W25EZN;11.5";"V7JUQL;14.5";"UHYJ3A;9.0";"CD1NU9;9.0";"56TC1Z;14.5";"XUZJ74;9.5";"G8ASPE;13.0";"JHSQHS;4.0"
M-04-11;A;"69L9MX;7.5";"750FW;10.5";"56TC1Z;4.0";"AKP0A7;10.5";"AHR20O;15.5";"XUZJ74;11.5";"ZRCYSH;10.5";"WRRW1W;6.0";"9FWH2G;7.0";"KUFVRI;16.0";"05W6TK;11.5";"KUFVRI;12.0";"WRRW1W;4.5";"I1KDJ0;8.5";"W25EZN;6.5";"WGHG3L;8.5";"B24J86;7.5";"JHSQHS;13.0"
M-05-11;A;"G8ASPE;7.5";"SSQFQA;6.0";"5003DD;5.0";"602SP2AG;6.0";"U95NWB;9.5";"5MNTT7;8.5";"10090TO;5.0";"6M2FJM;12.5";"RAUDQ6;12.5";"05W6TK;8.0";"6M2FJM;5.0";"G8ASPE;15.0";"LXJQVG;6.0";"AKP0A7;14.0";"XUZJ74;13.5";"ZRCYSH;11.0";"I1X92B;10.0";"6M2FJM;11.0"
M-06-11;A;"B24J86;11.5";"56TC1Z;16.0";"XUZJ74;11.5";"I2B1FH;6.5";"AHR20O;5.0";"AHR20O;6.0";"2T1DJM;16.0";"V7JUQL;4.5";"8N10W9;7.0";"Z8KPP8;5.0";"G8ASPE;7.0";"14010TO;16.0";"56TC1Z;5.0";"602SP2AG;7.5";"W25EZN;7.5";"B24J86;8.5";"JHSQHS;4.0";"69L9MX;7.5"
M-07-11;A;"Q50W5L;13.0";"750FW;9.0";"300FW;5.5";"ZRCYSH;8.0";"O9YFO8;11.0";"TBCCF7;4.5";"KUFVRI;5.0";"5MNTT7;12.0";"D05ZS7;4.5";"8N10W9;5.5";"AHR20O;4.5";"750FW;5.5";"O9YFO8;6.0";"602SP2AG;13.0";"JEGRCL;14.0";"05W6TK;9.5";"XUZJ74;4.5";"D05ZS7;11.0"
M-08-11;A;"IA7X1P;14.5";"O9YFO8;5.0";"Z8KPP8;15.5";"7BU1V7;6.5";"CD1NU9;12.0";"56TC1Z;14.5";"WRRW1W;13.0";"U95NWB;12.5";"8N10W9;6.0";"Z8KPP8;10.0";"I1X92B;6.5";"WRRW1W;10.0";"JEGRCL;4.0";"8D9SAW;6.0";"5MNTT7;12.0";"TBCCF7;15.0";"602SP2AG;12.0";"Z8KPP8;4.0"
M-09-11;A;"V7JUQL;6.0";"D05ZS7;13.0";"9FWH2G;9.5";"5MNTT7;11.5";"69L9MX;11.0";"CD1NU9;14.0";"G8ASPE;12.0";"AHR20O;8.0";"ZRCYSH;4.5";"DGAONE;10.0";"SSQFQA;12.0";"IA7X1P;9.5";"9FWH2G;4.5";"WRRW1W;4.5";"TNAHD4;15.5";"TNAHD4;6.0";"WRRW1W;8.0";"Z8KPP8;8.0"
M-10-11;A;"JEGRCL;13.5";"JHSQHS;16.0";"69L9MX;13.0";"TNAHD4;14.0";"KTDZY0;9.0";"UHYJ3A;6.0";"TNAHD4;7.5";"6M2FJM;11.0";"8N10W9;9.5";"ZRCYSH;4.0";"WGHG3L;16.0";"SSQFQA;10.0";"5MNTT7;9.0";"Q50W5L;15.0";"DGAONE;15.0";"JHSQHS;9.5";"UHYJ3A;13.5";"D05ZS7;6.5"
N-01-11;A;"XUZJ74;10.5";"AKP0A7;12.5";"Z8KPP8;8.5";"Q50W5L;14.5";"IA7X1P;11.5";"TNAHD4;14.5";"TBCCF7;8.5";"XUZJ74;11.0";"V7JUQL;8.5";"8N10W9;13.5";"69L9MX;14.0";"5MNTT7;15.0";"8N10W9;7.0";"300FW;11.5";"300FW;16.0";"I2B1FH;12.0";"8D9SAW;11.0";"O9YFO8;9.0"
N-02-11;A;"56TC1Z;14.5";"TB6WIP;4.0";"CD1NU9;11.0";"TB6WIP;6.0";"KTDZY0;5.0";"I1KDJ0;12.5";"WRRW1W;16.0";"I1X92B;4.0";"69L9MX;13.0";"JEGRCL;7.0";"JEGRCL;7.0";"ZRCYSH;6.5";"I2B1FH;14.5";"V7JUQL;14.5";"RAUDQ6;16.0";"2T1DJM;13.5";"05W6TK;11.5";"AHR20O;11.5"
N-03-11;A;"TNAHD4;8.5";"RAUDQ6;12.5";"2T1DJM;16.0";"WRRW1W;12.5";"14010TO;8.5";"8D9SAW;5.0";"U95NWB;9.5";"V7JUQL;11.5";"2T1DJM;16.0";"602SP2AG;14.0";"AKP0A7;12.0";"TB6WIP;11.0";"69L9MX;12.5";"U95NWB;14.5";"14010TO;9.5";"D05ZS7;10.5";"56TC1Z;13.0";"TB6WIP;7.5"
N-04-11;A;"I1KDJ0;5.0";"8N10W9;4.5";"XUZJ74;15.0";"V7JUQL;12.0";"W25EZN;14.0";"750FW;7.0";"TNAHD4;5.5";"IA7X1P;14.0";"8N10W9;7.0";"I2B1FH;14.5";"UHYJ3A;10.0";"7BU1V7;7.0";"WGHG3L;4.5";"56TC1Z;6.5";"W25EZN;4.5";"KTDZY0;4.0";"Z8KPP8;8.0";"9FWH2G;6.5"
N-05-11;A;"I1KDJ0;6.5";"56TC1Z;16.0";"Q50W5L;12.5";"I1KDJ0;15.5";"KUFVRI;6.0";"8N10W9;8.5";"602SP2AG;9.5";"69L9MX;11.0";"ZRCYSH;9.0";"602SP2AG;4.5";"8D9SAW;12.0";"10090TO;6.5";"8D9SAW;12.0";"Z8KPP8;8.0";"JHSQHS;11.5";"V7JUQL;6.5";"300FW;12.5";"JEGRCL;14.0"
N-06-11;A;"7BU1V7;8.5";"14010TO;8.0";"O9YFO8;13.5";"AHR20O;4.5";"AHR20O;10.0";"05W6TK;9.0";"I1X92B;10.0";"7BU1V7;7.0";"8N10W9;5.0";"1JT1XB;14.5";"AKP0A7;7.5";"U95NWB;9.5";"WRRW1W;12.0";"RAUDQ6;10.0";"8N10W9;16.0";"14010TO;6.0";"RAUDQ6;4.5";"WRRW1W;9.5"
N-07-11;A;"69L9MX;4.5";"TNAHD4;7.0";"LXJQVG;6.5";"WRRW1W;7.0";"14010TO;12.5";"9FWH2G;10.5";"2T1DJM;14.0";"69L9MX;13.5";"JHSQHS;15.5";"I1X92B;16.0";"CD1NU9;9.5";"LXJQVG;11.5";"Q50W5L;15.0";"U95NWB;7.0";"10090TO;11.0";"TB6WIP;11.5";"I2B1FH;5.0";"G8ASPE;4.0"
N-08-11;A;"300FW;6.5";"TBCCF7;14.5";"05W6TK;14.5";"XUZJ74;10.5";"8D9SAW;9.5";"8N10W9;15.5";"6M2FJM;14.0";"WGHG3L;9.5";"6M2FJM;12.5";"750FW;4.0";"2T1DJM;13.0";"CD1NU9;6.5";"JEGRCL;7.5";"KTDZY0;7.0";"WGHG3L;13.5";"KUFVRI;9.0";"U95NWB;15.5";"5MNTT7;12.0"
N-09-11;A;"69L9MX;6.5";"8N10W9;4.0";"9FWH2G;9.5";"I2B1FH;4.5";"10090TO;4.5";"JEGRCL;14.5";"56TC1Z;12.0";"1JT1XB;9.0";"D05ZS7;10.5";"V7JUQL;5.5";"JEGRCL;7.0";"WRRW1W;4.5";"XUZJ74;12.0";"I2B1FH;4.0";"TNAHD4;7.5";"9FWH2G;14.0";"W25EZN;9.0";"10090TO;5.5"
N-10-11;A;"I1X92B;6.5";"ZRCYSH;12.5";"IA7X1P;13.5";"CD1NU9;4.5";"5003DD;10.5";"5003DD;6.5";"10090TO;10.5";"I1X92B;7.0";"AKP0A7;9.5";"1JT1XB;12.0";"KTDZY0;11.5";"WRRW1W;13.5";"IA7X1P;14.5";"XUZJ74;5.0";"05W6TK;4.5";"14010TO;15.5";"JHSQHS;14.0";"10090TO;5.0"
O-01-11;B;"A7MDBC;8.5";"TAHFOD;7.0";"HOUGRO;5.5";"QTMT7N;4.0";"K3YA1X;4.0";"YKQY4X;15.0";"5P2MVG;4.0";"NJVZEL;11.0";"HOUGRO;12.0";"XLTRGL;15.0";"2700GT;10.0";"J2URNJ;15.0";"ZX6MUV;5.0";"O7AXAK;13.0";"BLJLMQ;4.0";"0SJH1Z;9.0";"2LPO6D;8.0";"5HQR89;9.5"
O-02-11;B;"F73ZE1;7.0";"YF0X2Z;7.0";"0LNUOV;4.5";"XFQ9CP;11.0";"IYXV3Z;5.5";"J3FI7N;14.0";"32ZKOX;6.0";"IYXV3Z;13.0";"HA0BOB;5.5";"0SJH1Z;14.5";"UNPPMJ;6.5";"32ZKOX;15.5";"HA0BOB;6.5";"T3NVTG;12.0";"M8W7TS;6.0";"FJ25W1;9.0";"TAHFOD;15.0";"70EPUK;6.5"
O-03-11;B;"BLJLMQ;14.0";"EUMBM7;8.0";"HOUJQN;14.5";"O7AXAK;7.0";"ZGYCSW;14.0";"JUUL5B;8.0";"8BSFSA;6.5";"HA0BOB;14.0";"TOENMT;7.0";"QTMT7N;15.5";"UU4A1K;12.0";"YF0X2Z;13.5";"EUMBM7;4.5";"8BSFSA;11.5";"HOUJQN;7.0";"TNZ1OO;8.0";"DNLEH7;4.5";"QVFB0Q;4.0"
O-04-11;B;"8BSFSA;8.5";"M8W7TS;9.5";"JCNON3;14.0";"2LPO6D;12.5";"6300VTAG;10.5";"TAHFOD;14.5";"J3FI7N;16.0";"HLOISD;13.0";"XPZSZ1;15.0";"Z26SRT;7.0";"PZUF7K;11.0";"PZUF7K;10.5";"Z26SRT;5.5";"1D2ILZ;12.5";"D8AMD3;10.0";"F29V5I;8.0";"JCNON3;14.5";"M67GNC;15.0"
O-05-11;A;"5003DD;12.0";"8D9SAW;7.0";"W25EZN;12.5";"IA7X1P;5.0";"I2B1FH;4.0";"JHSQHS;5.5";"2T1DJM;9.0";"KTDZY0;10.0";"10090TO;10.5";"KUFVRI;14.5";"9FWH2G;5.0";"KUFVRI;6.5";"5MNTT7;7.5";"7BU1V7;6.5";"56TC1Z;16.0";"1JT1XB;6.5";"750FW;4.0";"TB6WIP;15.5"
O-06-11;A;"CD1NU9;6.0";"10090TO;4.0";"JEGRCL;16.0";"SSQFQA;7.5";"KUFVRI;11.5";"D05ZS7;6.5";"D05ZS7;16.0";"WGHG3L;4.5";"UHYJ3A;13.5";"14010TO;6.5";"V7JUQL;4.0";"69L9MX;9.5";"W25EZN;6.5";"O9YFO8;14.5";"TB6WIP;13.5";"O9YFO8;6.0";"5003DD;15.5";"CD1NU9;6.5"
O-07-11;A;"300FW;8.0";"5MNTT7;8.0";"TBCCF7;12.0";"69L9MX;5.5";"300FW;10.0";"56TC1Z;10.0";"1JT1XB;10.0";"JEGRCL;11.5";"5MNTT7;16.0";"RAUDQ6;14.0";"8N10W9;6.5";"Z8KPP8;16.0";"I1X92B;9.0";"14010TO;12.0";"300FW;14.5";"I1X92B;13.0";"10090TO;10.5";"RAUDQ6;5.5"
O-08-11;A;"14010TO;9.5";"JEGRCL;7.0";"LXJQVG;10.5";"AKP0A7;15.5";"U95NWB;10.5";"I1X92B;13.5";"TNAHD4;4.0";"9FWH2G;5.0";"KUFVRI;15.0";"D05ZS7;8.5";"WGHG3L;8.0";"RAUDQ6;5.5";"I1KDJ0;6.0";"O9YFO8;10.0";"10090TO;4.5";"Q50W5L;15.0";"LXJQVG;5.0";"D05ZS7;5.0"
O-09-11;A;"UHYJ3A;11.0";"Z8KPP8;10.0";"Q50W5L;13.0";"V7JUQL;13.5";"RAUDQ6;4.0";"56TC1Z;9.0";"UHYJ3A;12.5";"U95NWB;9.0";"RAUDQ6;15.0";"Z8KPP8;5.5";"WRRW1W;5.0";"V7JUQL;11.0";"KTDZY0;11.0";"CD1NU9;14.5";"G8ASPE;15.5";"UHYJ3A;8.5";"WRRW1W;4.0";"SSQFQA;10.0"
O-10-11;A;"XUZJ74;4.0";"XUZJ74;11.5";"AKP0A7;15.5";"TBCCF7;15.5";"69L9MX;9.0";"Q50W5L;16.0";"I1KDJ0;11.0";"2T1DJM;14.5";"AHR20O;10.0";"602SP2AG;4.5";"300FW;13.5";"I2B1FH;10.0";"TBCCF7;11.0";"W25EZN;10.0";"CD1NU9;10.0";"750FW;5.5";"D05ZS7;4.0";"IA7X1P;13.5"
P-01-11;B;"9820DLX;9.0";"NJVZEL;12.0";"32ZKOX;8.0";"6300VTAG;7.0";"T3NVTG;15.0";"EQQBND;5.5";"9820DLX;9.5";"0SJH1Z;7.0";"9KHDG3;16.0";"Z26SRT;15.0";"8490FLX;5.5";"3LQL9L;8.5";"KZ5VR3;11.0";"K3YA1X;15.0";"V6K6JX;7.0";"XLTRGL;8.0";"9KHDG3;9.0";"9920DLX;5.5"
P-02-11;B;"XFQ9CP;5.5";"UU4A1K;11.0";"1D2ILZ;11.0";"DNLEH7;6.0";"8490FLX;11.0";"HOUGRO;5.0";"D8AMD3;14.5";"70EPUK;4.5";"K3YA1X;15.5";"HOUJQN;10.5";"UU4A1K;14.0";"UNPPMJ;13.0";"TOENMT;14.0";"70EPUK;12.5";"0LNUOV;6.0";"M8W7TS;7.0";"9820DLX;7.0";"XFQ9CP;10.0"
P-03-11;B;"A7MDBC;13.0";"PZUF7K;14.5";"AX7BJ8;14.5";"X31OGS;4.5";"U8203G;13.5";"PZUF7K;10.0";"HLOISD;8.5";"K3YA1X;10.0";"84ABYS;6.0";"9KHDG3;13.5";"T3NVTG;6.0";"9820DLX;8.5";"QTMT7N;12.0";"TOENMT;4.0";"TNZ1OO;5.5";"TNZ1OO;5.5";"5P2MVG;6.0";"TAHFOD;11.0"
P-04-11;B;"QVFB0Q;6.5";"70EPUK;4.5";"NJVZEL;13.0";"TAHFOD;9.5";"4SD17H;11.5";"U8203G;14.0";"EUMBM7;16.0";"T3NVTG;11.5";"F73ZE1;4.5";"ULG3QT;6.0";"YKQY4X;6.0";"1ENECA;10.5";"9KHDG3;9.0";"F73ZE1;11.0";"0LNUOV;4.0";"ZGYCSW;5.0";"Y813MQ;7.0";"2LPO6D;13.5"
P-05-11;B;"70EPUK;10.5";"HI2X6U;11.0";"YF0X2Z;8.0";"Y813MQ;9.0";"DNLEH7;9.5";"EQQBND;4.5";"PZUF7K;8.5";"Q164T6;4.0";"Z26SRT;7.5";"ZGYCSW;13.0";"1D2ILZ;14.0";"J3FI7N;16.0";"9KHDG3;15.0";"XPZSZ1;5.5";"TAHFOD;8.5";"M67GNC;9.5";"5HQR89;8.0";"4SD17H;9.0"
P-06-11;B;"J3FI7N;6.5";"0SJH1Z;11.0";"A7MDBC;12.5";"JUUL5B;15.5";"32ZKOX;4.0";"NJVZEL;12.0";"QVFB0Q;11.0";"JCNON3;12.5";"V6K6JX;8.5";"NJVZEL;11.5";"0LNUOV;12.5";"HA0BOB;12.0";"0LNUOV;4.5";"1ENECA;7.0";"JCNON3;13.5";"XFQ9CP;9.0";"TOENMT;14.0";"AX7BJ8;9.0"
P-07-11;B;"N6JU7C;9.5";"6300VTAG;11.5";"PZUF7K;7.5";"M8W7TS;4.5";"5P2MVG;16.0";"DNLEH7;6.0";"BLJLMQ;14.0";"TAHFOD;6.5";"KZ5VR3;6.0";"0LNUOV;10.0";"XPZSZ1;9.0";"U8203G;6.5";"6300VTAG;6.0";"M67GNC;12.0";"D8AMD3;10.0";"ULG3QT;11.0";"3LQL9L;5.0";"T3NVTG;10.5"
P-08-11;B;"M8W7TS;11.0";"F73ZE1;15.5";"70EPUK;9.0";"NISP6K;8.0";"V6K6JX;9.5";"TAHFOD;14.0";"M8W7TS;7.0";"J2URNJ;15.5";"Z26SRT;11.0";"IYXV3Z;8.5";"N6JU7C;5.0";"FJ25W1;15.0";"EQQBND;14.5";"T3NVTG;9.0";"YKQY4X;14.5";"TAHFOD;5.5";"Q164T6;6.5";"4SD17H;10.5"
P-09-11;B;"TNZ1OO;13.5";"HOUGRO;4.5";"2LPO6D;13.5";"QVFB0Q;12.0";"0SJH1Z;9.5";"XPZSZ1;15.0";"Y813MQ;6.0";"YKQY4X;11.5";"KZ5VR3;8.5";"AX7BJ8;10.0";"FJ25W1;8.5";"YE890X;6.5";"XPZSZ1;13.5";"32ZKOX;8.0";"O7AXAK;15.0";"YF0X2Z;8.0";"ZGYCSW;13.0";"JCNON3;11.0"
